delta,conductor,rank,regulator,real_period,torsion_order,label,x_ptd,y_ptd,z_ptd,x_mcj,y_mcj,z_mcj
92236816.0,196,0,,,,196b1,190313716175.5458,500000.0,0.0,422794110781.8913,500000.0,0.5
197.0,197,1,,,,197a1,21607710319.405056,500000.0,0.0,423541147145.5983,500000.0,0.5
384912.0,198,1,,,,198a1,119517921408.52838,500000.0,0.0,424284401030.50116,500000.0,0.5
866052.0,198,0,,,,198b1,129996001789.65892,500000.0,0.0,424284401030.50116,500000.0,0.5
1216512.0,198,0,,,,198c1,134386554092.7289,500000.0,0.0,424284401030.50116,500000.0,0.5
574992.0,198,0,,,,198d1,124703678789.72545,500000.0,0.0,424284401030.50116,500000.0,0.5
1995383808.0,198,0,,,,198e1,230036065786.94348,500000.0,0.0,424284401030.50116,500000.0,0.5
-800000000.0,200,0,,,,200a1,218226473073.3634,500000.0,0.0,425759713234.2373,500000.0,0.5
2000.0,200,1,,,,200b1,51554841545.960686,500000.0,0.0,425759713234.2373,500000.0,0.5
1250000.0,200,0,,,,200c1,134737435942.83658,500000.0,0.0,425759713234.2373,500000.0,0.5
31250000.0,200,0,,,,200d1,176328733141.2745,500000.0,0.0,425759713234.2373,500000.0,0.5
-51200.0,200,0,,,,200e1,93452581478.04953,500000.0,0.0,425759713234.2373,500000.0,0.5
-603.0,201,1,,,,201a1,36062677475.194305,500000.0,0.0,426491846066.92395,500000.0,0.5
-1809.0,201,1,,,,201b1,50257916027.37499,500000.0,0.0,426491846066.92395,500000.0,0.5
-16281.0,201,1,,,,201c1,78648393131.73633,500000.0,0.0,426491846066.92395,500000.0,0.5
-13238272.0,202,0,,,,202a1,165230737222.41452,500000.0,0.0,427220345471.0969,500000.0,0.5
-487403.0,203,0,,,,203a1,122568281498.18877,500000.0,0.0,427945247332.6898,500000.0,0.5
-1421.0,203,1,,,,203b1,47138598837.973,500000.0,0.0,427945247332.6898,500000.0,0.5
-5887.0,203,0,,,,203c1,65504412713.88807,500000.0,0.0,427945247332.6898,500000.0,0.5
-770943744.0,204,0,,,,204a1,217748441270.72296,500000.0,0.0,428666587008.601,500000.0,0.5
-13056.0,204,0,,,,204b1,75796055748.9162,500000.0,0.0,428666587008.601,500000.0,0.5
1025.0,205,1,,,,205a1,42917697986.30989,500000.0,0.0,429384399337.04144,500000.0,0.5
1025.0,205,0,,,,205b1,42917697986.30989,500000.0,0.0,429384399337.04144,500000.0,0.5
1025.0,205,0,,,,205c1,42917697986.30989,500000.0,0.0,429384399337.04144,500000.0,0.5
-412.0,206,0,,,,206a1,31141124091.57183,500000.0,0.0,430098718647.6313,500000.0,0.5
-150903.0,207,1,,,,207a1,107418928898.79112,500000.0,0.0,430809578771.25116,500000.0,0.5
-106496.0,208,1,,,,208a1,102915553143.71423,500000.0,0.0,431517013049.6567,500000.0,0.5
-26624.0,208,1,,,,208b1,85003156420.48343,500000.0,0.0,431517013049.6567,500000.0,0.5
-43264.0,208,0,,,,208c1,91276433476.50902,500000.0,0.0,431517013049.6567,500000.0,0.5
-6815744.0,208,0,,,,208d1,156652743313.40668,500000.0,0.0,431517013049.6567,500000.0,0.5
-480491.0,209,1,,,,209a1,122383732559.05069,500000.0,0.0,432221054344.8623,500000.0,0.5
3870720.0,210,0,,,,210a1,149342074450.39328,500000.0,0.0,432921735048.30133,500000.0,0.5
6048000.0,210,0,,,,210b1,155108578202.3696,500000.0,0.0,432921735048.30133,500000.0,0.5
-188160.0,210,0,,,,210c1,110270031452.97554,500000.0,0.0,432921735048.30133,500000.0,0.5
1680.0,210,1,,,,210d1,49302010453.108665,500000.0,0.0,432921735048.30133,500000.0,0.5
-928972800.0,210,0,,,,210e1,220157755048.25452,500000.0,0.0,432921735048.30133,500000.0,0.5
-13568.0,212,1,,,,212a1,76293080985.38766,500000.0,0.0,434313141946.14716,500000.0,0.5
-719104.0,212,0,,,,212b1,127593472776.00996,500000.0,0.0,434313141946.14716,500000.0,0.5
-639.0,213,0,,,,213a1,36811934482.26038,500000.0,0.0,435003930649.9423,500000.0,0.5
-13696.0,214,1,,,,214a1,76414406411.64027,500000.0,0.0,435691483797.5992,500000.0,0.5
-214.0,214,1,,,,214b1,22677216241.947845,500000.0,0.0,435691483797.5992,500000.0,0.5
-109568.0,214,1,,,,214c1,103283001496.48648,500000.0,0.0,435691483797.5992,500000.0,0.5
-6848.0,214,0,,,,214d1,67458208050.024864,500000.0,0.0,435691483797.5992,500000.0,0.5
-26875.0,215,1,,,,215a1,85124400204.4724,500000.0,0.0,436375831557.63794,500000.0,0.5
-62208.0,216,1,,,,216a1,95968881955.66875,500000.0,0.0,437057003678.5964,500000.0,0.5
-497664.0,216,0,,,,216b1,122837477040.51497,500000.0,0.0,437057003678.5964,500000.0,0.5
-362797056.0,216,0,,,,216c1,208008908353.59903,500000.0,0.0,437057003678.5964,500000.0,0.5
-45349632.0,216,0,,,,216d1,181140313268.7528,500000.0,0.0,437057003678.5964,500000.0,0.5
-6976.0,218,1,,,,218a1,67697493832.21275,500000.0,0.0,438409937943.8909,500000.0,0.5
-219.0,219,1,,,,219a1,22975637426.95083,500000.0,0.0,439081757554.33966,500000.0,0.5
-1971.0,219,1,,,,219b1,51366114531.31217,500000.0,0.0,439081757554.33966,500000.0,0.5
4310577.0,219,1,,,,219c1,150732784396.5769,500000.0,0.0,439081757554.33966,500000.0,0.5
242000.0,220,1,,,,220a1,113521553135.88046,500000.0,0.0,439750516472.5797,500000.0,0.5
9680.0,220,0,,,,220b1,71930255937.4425,500000.0,0.0,439750516472.5797,500000.0,0.5
82055753.0,221,0,,,,221a1,188802463149.0432,500000.0,0.0,440416242460.1354,500000.0,0.5
2873.0,221,0,,,,221b1,56234974585.55592,500000.0,0.0,440416242460.1354,500000.0,0.5
-7992.0,222,0,,,,222a1,69454310741.38823,500000.0,0.0,441078962902.5255,500000.0,0.5
-13108878.0,222,0,,,,222b1,165103822435.6028,500000.0,0.0,441078962902.5255,500000.0,0.5
-255744.0,222,0,,,,222c1,114235302549.46526,500000.0,0.0,441078962902.5255,500000.0,0.5
-909312.0,222,0,,,,222d1,130625817253.18095,500000.0,0.0,441078962902.5255,500000.0,0.5
-6109179936768.0,222,0,,,,222e1,333749709286.7804,500000.0,0.0,441078962902.5255,500000.0,0.5
-448.0,224,1,,,,224a1,32223520024.939835,500000.0,0.0,442395494854.2649,500000.0,0.5
-448.0,224,0,,,,224b1,32223520024.939835,500000.0,0.0,442395494854.2649,500000.0,0.5
-675.0,225,1,,,,225a1,37520115156.82211,500000.0,0.0,443049359314.71155,500000.0,0.5
-10546875.0,225,0,,,,225b1,162294006752.13596,500000.0,0.0,443049359314.71155,500000.0,0.5
-170859375.0,225,0,,,,225c1,198279312361.6397,500000.0,0.0,443049359314.71155,500000.0,0.5
-4428675.0,225,0,,,,225d1,151082023574.26752,500000.0,0.0,443049359314.71155,500000.0,0.5
-1366875.0,225,1,,,,225e1,135892366563.98276,500000.0,0.0,443049359314.71155,500000.0,0.5
7232.0,226,1,,,,226a1,68163168120.64134,500000.0,0.0,443700324144.9659,500000.0,0.5
-155952.0,228,0,,,,228a1,107844174277.17465,500000.0,0.0,444993656992.9577,500000.0,0.5
-43776.0,228,1,,,,228b1,91428447735.29117,500000.0,0.0,444993656992.9577,500000.0,0.5
229.0,229,1,,,,229a1,23552566425.165268,500000.0,0.0,445636075211.54425,500000.0,0.5
1617.0,231,0,,,,231a1,48808151755.79321,500000.0,0.0,446912538286.644,500000.0,0.5
-29696.0,232,1,,,,232a1,86414127347.31653,500000.0,0.0,447546631405.0634,500000.0,0.5
-29696.0,232,0,,,,232b1,86414127347.31653,500000.0,0.0,447546631405.0634,500000.0,0.5
-54289.0,233,0,,,,233a1,94209524430.22461,500000.0,0.0,448177997232.82605,500000.0,0.5
-1213056.0,234,0,,,,234a1,134349794287.10583,500000.0,0.0,448806659130.131,500000.0,0.5
-4094064.0,234,0,,,,234b1,150066914858.80167,500000.0,0.0,448806659130.131,500000.0,0.5
-5616.0,234,1,,,,234c1,64895483545.71761,500000.0,0.0,448806659130.131,500000.0,0.5
-150923575296.0,234,0,,,,234d1,285931772302.54785,500000.0,0.0,448806659130.131,500000.0,0.5
-18954.0,234,0,,,,234e1,80612604117.41344,500000.0,0.0,448806659130.131,500000.0,0.5
5875.0,235,1,,,,235a1,65478047672.341515,500000.0,0.0,449432640158.3237,500000.0,0.5
91796875.0,235,0,,,,235b1,190251939267.65536,500000.0,0.0,449432640158.3237,500000.0,0.5
-5875.0,235,0,,,,235c1,65478047672.341515,500000.0,0.0,449432640158.3237,500000.0,0.5
-944.0,236,1,,,,236a1,41854013788.96653,500000.0,0.0,450055963084.9736,500000.0,0.5
-944.0,236,0,,,,236b1,41854013788.96653,500000.0,0.0,450055963084.9736,500000.0,0.5
13647872.0,238,1,,,,238a1,165624462473.23846,500000.0,0.0,451294724264.7436,500000.0,0.5
-476.0,238,1,,,,238b1,33006854580.448345,500000.0,0.0,451294724264.7436,500000.0,0.5
13328.0,238,0,,,,238c1,76062478857.08441,500000.0,0.0,451294724264.7436,500000.0,0.5
3332.0,238,0,,,,238d1,58150082133.85361,500000.0,0.0,451294724264.7436,500000.0,0.5
-2071552.0,238,0,,,,238e1,141264569475.34174,500000.0,0.0,451294724264.7436,500000.0,0.5
720.0,240,0,,,,240a1,38354021451.88409,500000.0,0.0,452523119120.6749,500000.0,0.5
-8847360.0,240,0,,,,240b1,160023640343.4496,500000.0,0.0,452523119120.6749,500000.0,0.5
-3840.0,240,1,,,,240c1,59983576346.16504,500000.0,0.0,452523119120.6749,500000.0,0.5
-61440.0,240,0,,,,240d1,95808369792.62665,500000.0,0.0,452523119120.6749,500000.0,0.5
-1936.0,242,1,,,,242a1,51134607338.22354,500000.0,0.0,453741319710.9222,500000.0,0.5
-3429742096.0,242,0,,,,242b1,237034742107.98288,500000.0,0.0,453741319710.9222,500000.0,0.5
-243.0,243,1,,,,243a1,24319295062.74551,500000.0,0.0,454346649759.0706,500000.0,0.5
-2187.0,243,0,,,,243b1,52709772167.10686,500000.0,0.0,454346649759.0706,500000.0,0.5
-15616.0,244,1,,,,244a1,78109549220.6174,500000.0,0.0,454949493845.19366,500000.0,0.5
-42875.0,245,1,,,,245a1,91159730759.71484,500000.0,0.0,455549872304.44415,500000.0,0.5
-5044200875.0,245,0,,,,245b1,242019096080.1464,500000.0,0.0,455549872304.44415,500000.0,0.5
-4117715.0,245,1,,,,245c1,150141343774.89792,500000.0,0.0,455549872304.44415,500000.0,0.5
-717336.0,246,0,,,,246a1,127561665737.9829,500000.0,0.0,456147805223.47925,500000.0,0.5
-334302806016.0,246,0,,,,246b1,296207552589.16046,500000.0,0.0,456147805223.47925,500000.0,0.5
356992303104.0,246,0,,,,246c1,297056040476.6557,500000.0,0.0,456147805223.47925,500000.0,0.5
212544.0,246,1,,,,246d1,111844545166.28708,500000.0,0.0,456147805223.47925,500000.0,0.5
5904.0,246,0,,,,246e1,65541671338.69493,500000.0,0.0,456147805223.47925,500000.0,0.5
-2214.0,246,0,,,,246f1,52868314806.02938,500000.0,0.0,456147805223.47925,500000.0,0.5
-251904.0,246,0,,,,246g1,114039821317.82207,500000.0,0.0,456147805223.47925,500000.0,0.5
-496.0,248,1,,,,248a1,33538660626.511784,500000.0,0.0,457336413569.1633,500000.0,0.5
-31744.0,248,0,,,,248b1,87275850796.20421,500000.0,0.0,457336413569.1633,500000.0,0.5
-496.0,248,1,,,,248c1,33538660626.511784,500000.0,0.0,457336413569.1633,500000.0,0.5
-2241.0,249,1,,,,249a1,53024935668.647095,500000.0,0.0,457927127962.532,500000.0,0.5
-249.0,249,1,,,,249b1,24634458564.285748,500000.0,0.0,457927127962.532,500000.0,0.5
-15431472.0,252,0,,,,252a1,167211497824.74036,500000.0,0.0,459685140934.7392,500000.0,0.5
-1714608.0,252,1,,,,252b1,138821020720.379,500000.0,0.0,459685140934.7392,500000.0,0.5
65024.0,254,1,,,,254a1,96540933897.89633,500000.0,0.0,460845560643.0522,500000.0,0.5
-508.0,254,0,,,,254b1,33847545366.588497,500000.0,0.0,460845560643.0522,500000.0,0.5
1016.0,254,1,,,,254c1,42803743728.2039,500000.0,0.0,460845560643.0522,500000.0,0.5
-520192.0,254,0,,,,254d1,123409528982.74255,500000.0,0.0,460845560643.0522,500000.0,0.5
512.0,256,1,,,,256a1,33948887556.380795,500000.0,0.0,461996878926.6385,500000.0,0.5
512.0,256,1,,,,256b1,33948887556.380795,500000.0,0.0,461996878926.6385,500000.0,0.5
-512.0,256,0,,,,256c1,33948887556.380795,500000.0,0.0,461996878926.6385,500000.0,0.5
512.0,256,0,,,,256d1,33948887556.380795,500000.0,0.0,461996878926.6385,500000.0,0.5
-8256.0,258,1,,,,258a1,69874234529.4696,500000.0,0.0,463139237444.07556,500000.0,0.5
1540767744.0,258,0,,,,258b1,226695252735.47693,500000.0,0.0,463139237444.07556,500000.0,0.5
-41796.0,258,1,,,,258c1,90830395291.73067,500000.0,0.0,463139237444.07556,500000.0,0.5
528384.0,258,0,,,,258d1,123611424699.16202,500000.0,0.0,463139237444.07556,500000.0,0.5
-199908972324.0,258,0,,,,258e1,289563735022.26013,500000.0,0.0,463139237444.07556,500000.0,0.5
-1540767744.0,258,0,,,,258f1,226695252735.47693,500000.0,0.0,463139237444.07556,500000.0,0.5
516.0,258,0,,,,258g1,34049441083.007977,500000.0,0.0,463139237444.07556,500000.0,0.5
-469567.0,259,0,,,,259a1,122086580358.37364,500000.0,0.0,463707100158.6681,500000.0,0.5
13520.0,260,0,,,,260a1,76247288629.26637,500000.0,0.0,464272774572.2094,500000.0,0.5
-268288.0,262,1,,,,262a1,114854015842.5294,500000.0,0.0,465397625506.7456,500000.0,0.5
-262.0,262,1,,,,262b1,25292032226.37536,500000.0,0.0,465397625506.7456,500000.0,0.5
33792.0,264,0,,,,264a1,88083680265.13676,500000.0,0.0,466513922359.0176,500000.0,0.5
8448.0,264,0,,,,264b1,70171283541.90594,500000.0,0.0,466513922359.0176,500000.0,0.5
-14256.0,264,0,,,,264c1,76932205751.98636,500000.0,0.0,466513922359.0176,500000.0,0.5
24634368.0,264,0,,,,264d1,173255111578.22083,500000.0,0.0,466513922359.0176,500000.0,0.5
6625.0,265,1,,,,265a1,67030439890.121346,500000.0,0.0,467068903468.6999,500000.0,0.5
-2403.0,267,0,,,,267a1,53926771103.06353,500000.0,0.0,468172610387.5484,500000.0,0.5
-11493474507.0,267,0,,,,267b1,252660110833.59296,500000.0,0.0,468172610387.5484,500000.0,0.5
-17152.0,268,0,,,,268a1,79321787263.7562,500000.0,0.0,468721367395.4402,500000.0,0.5
269.0,269,1,,,,269a1,25632720289.21219,500000.0,0.0,469268080610.8593,500000.0,0.5
-196830.0,270,0,,,,270a1,110852096232.30258,500000.0,0.0,469812765201.14923,500000.0,0.5
-4423680.0,270,0,,,,270b1,151067441981.83423,500000.0,0.0,469812765201.14923,500000.0,0.5
-270.0,270,0,,,,270c1,25680664919.218548,500000.0,0.0,469812765201.14923,500000.0,0.5
-108000.0,270,0,,,,270d1,103096755564.1181,500000.0,0.0,469812765201.14923,500000.0,0.5
17408.0,272,1,,,,272a1,79513213919.96632,500000.0,0.0,470896108337.1172,500000.0,0.5
69632.0,272,1,,,,272b1,97425610643.19714,500000.0,0.0,470896108337.1172,500000.0,0.5
4352.0,272,0,,,,272c1,61600817196.73553,500000.0,0.0,470896108337.1172,500000.0,0.5
4456448.0,272,0,,,,272d1,151162800812.8896,500000.0,0.0,470896108337.1172,500000.0,0.5
-361179.0,273,1,,,,273a1,118695611311.65245,500000.0,0.0,471434796386.2736,500000.0,0.5
-11870974573731.0,273,0,,,,273b1,342333220015.73987,500000.0,0.0,471434796386.2736,500000.0,0.5
-17536.0,274,1,,,,274a1,79607874145.25464,500000.0,0.0,471971514822.07855,500000.0,0.5
-280576.0,274,1,,,,274b1,115432667591.71623,500000.0,0.0,471971514822.07855,500000.0,0.5
548.0,274,1,,,,274c1,34826882337.177605,500000.0,0.0,471971514822.07855,500000.0,0.5
-859375.0,275,1,,,,275a1,129895998291.33485,500000.0,0.0,472506277995.1326,500000.0,0.5
-171875.0,275,0,,,,275b1,109100349692.11588,500000.0,0.0,472506277995.1326,500000.0,0.5
-277.0,277,1,,,,277a1,26011386595.981712,500000.0,0.0,473569995176.3071,500000.0,0.5
-35584.0,278,1,,,,278a1,88751337566.72829,500000.0,0.0,474098977113.2877,500000.0,0.5
-11000295424.0,278,0,,,,278b1,252093427757.1157,500000.0,0.0,474098977113.2877,500000.0,0.5
-8960.0,280,1,,,,280a1,70931565347.38962,500000.0,0.0,475151256376.81775,500000.0,0.5
-274400000.0,280,1,,,,280b1,204400614851.07605,500000.0,0.0,475151256376.81775,500000.0,0.5
-15593472.0,282,0,,,,282a1,167346436422.79214,500000.0,0.0,476196046044.7614,500000.0,0.5
-108288.0,282,1,,,,282b1,103131165871.96918,500000.0,0.0,476196046044.7614,500000.0,0.5
-438615.0,285,1,,,,285a1,121205506534.29337,500000.0,0.0,477749418515.5104,500000.0,0.5
-135375.0,285,1,,,,285b1,106015849524.0086,500000.0,0.0,477749418515.5104,500000.0,0.5
-15582375.0,285,0,,,,285c1,167337237953.1089,500000.0,0.0,477749418515.5104,500000.0,0.5
-773344.0,286,0,,,,286a1,128533066327.49454,500000.0,0.0,478263577810.55194,500000.0,0.5
-12886016.0,286,1,,,,286b1,164882264733.634,500000.0,0.0,478263577810.55194,500000.0,0.5
-12584.0,286,1,,,,286c1,75320281117.47997,500000.0,0.0,478263577810.55194,500000.0,0.5
-1437646496.0,286,0,,,,286d1,225800166404.19806,500000.0,0.0,478263577810.55194,500000.0,0.5
-16749304.0,286,0,,,,286e1,168270348502.35965,500000.0,0.0,478263577810.55194,500000.0,0.5
-286.0,286,0,,,,286f1,26424528599.289265,500000.0,0.0,478263577810.55194,500000.0,0.5
-1728.0,288,1,,,,288a1,49666008128.0766,500000.0,0.0,479286525007.1128,500000.0,0.5
419904.0,288,1,,,,288b1,120642200888.97997,500000.0,0.0,479286525007.1128,500000.0,0.5
419904.0,288,0,,,,288c1,120642200888.97997,500000.0,0.0,479286525007.1128,500000.0,0.5
46656.0,288,0,,,,288d1,92251723784.6186,500000.0,0.0,479286525007.1128,500000.0,0.5
-1259712.0,288,0,,,,288e1,134837439441.16064,500000.0,0.0,479286525007.1128,500000.0,0.5
410338673.0,289,1,,,,289a1,209599998315.6331,500000.0,0.0,479795337747.59595,500000.0,0.5
928000.0,290,1,,,,290a1,130888676421.74265,500000.0,0.0,480302392927.6161,500000.0,0.5
-9131888346219.0,291,0,,,,291a1,338943717585.99854,500000.0,0.0,480807702647.4533,500000.0,0.5
61732449.0,291,0,,,,291b1,185125267887.28918,500000.0,0.0,480807702647.4533,500000.0,0.5
873.0,291,1,,,,291c1,40843707990.20431,500000.0,0.0,480807702647.4533,500000.0,0.5
-291.0,291,0,,,,291d1,26648469438.023643,500000.0,0.0,480807702647.4533,500000.0,0.5
-34588806.0,294,0,,,,294a1,177640359642.88028,500000.0,0.0,482313278190.88184,500000.0,0.5
-294.0,294,0,,,,294b1,26780994322.44874,500000.0,0.0,482313278190.88184,500000.0,0.5
-1897443072.0,294,0,,,,294c1,229385759172.96353,500000.0,0.0,482313278190.88184,500000.0,0.5
-2074464.0,294,0,,,,294d1,141282719980.08224,500000.0,0.0,482313278190.88184,500000.0,0.5
-244058615136.0,294,0,,,,294e1,292142085300.5138,500000.0,0.0,482313278190.88184,500000.0,0.5
-52298274672.0,294,0,,,,294f1,272237897937.67377,500000.0,0.0,482313278190.88184,500000.0,0.5
-444528.0,294,1,,,,294g1,121378532617.24223,500000.0,0.0,482313278190.88184,500000.0,0.5
9472.0,296,1,,,,296a1,71649586892.92323,500000.0,0.0,483308484231.04175,500000.0,0.5
9472.0,296,1,,,,296b1,71649586892.92323,500000.0,0.0,483308484231.04175,500000.0,0.5
-2381643.0,297,1,,,,297a1,143066960861.388,500000.0,0.0,483803568439.4917,500000.0,0.5
-297.0,297,1,,,,297b1,26912173753.344055,500000.0,0.0,483803568439.4917,500000.0,0.5
-216513.0,297,1,,,,297c1,112083605066.4281,500000.0,0.0,483803568439.4917,500000.0,0.5
-3267.0,297,0,,,,297d1,57895529548.30394,500000.0,0.0,483803568439.4917,500000.0,0.5
-76288.0,298,1,,,,298a1,98605192831.5695,500000.0,0.0,484296988496.2028,500000.0,0.5
-298.0,298,1,,,,298b1,26955605938.64627,500000.0,0.0,484296988496.2028,500000.0,0.5
-172800.0,300,0,,,,300a1,109169702049.74536,500000.0,0.0,485278880643.22784,500000.0,0.5
-2700000000.0,300,0,,,,300b1,233943593645.0592,500000.0,0.0,485278880643.22784,500000.0,0.5
281250000.0,300,0,,,,300c1,204719210245.6359,500000.0,0.0,485278880643.22784,500000.0,0.5
18000.0,300,1,,,,300d1,79945318650.32205,500000.0,0.0,485278880643.22784,500000.0,0.5
-4947968.0,302,1,,,,302a1,152514666393.1257,500000.0,0.0,486254248541.77234,500000.0,0.5
-9664.0,302,0,,,,302b1,71908881138.58704,500000.0,0.0,486254248541.77234,500000.0,0.5
-4832.0,302,1,,,,302c1,62952682776.97162,500000.0,0.0,486254248541.77234,500000.0,0.5
483079869.0,303,1,,,,303a1,211708704805.48206,500000.0,0.0,486739512880.0873,500000.0,0.5
8181.0,303,1,,,,303b1,69756319283.67532,500000.0,0.0,486739512880.0873,500000.0,0.5
-2490368.0,304,1,,,,304a1,143643755885.46848,500000.0,0.0,487223178321.47394,500000.0,0.5
-622592.0,304,0,,,,304b1,125731359162.23766,500000.0,0.0,487223178321.47394,500000.0,0.5
-38912.0,304,1,,,,304c1,89906565715.77603,500000.0,0.0,487223178321.47394,500000.0,0.5
-4864.0,304,0,,,,304d1,63037970630.92982,500000.0,0.0,487223178321.47394,500000.0,0.5
-77824.0,304,0,,,,304e1,98862764077.39143,500000.0,0.0,487223178321.47394,500000.0,0.5
-4864.0,304,1,,,,304f1,63037970630.92982,500000.0,0.0,487223178321.47394,500000.0,0.5
578207808.0,306,0,,,,306a1,214031283099.67282,500000.0,0.0,488185754417.5915,500000.0,0.5
793152.0,306,1,,,,306b1,128859851786.58876,500000.0,0.0,488185754417.5915,500000.0,0.5
256981248.0,306,0,,,,306c1,203553202718.54227,500000.0,0.0,488185754417.5915,500000.0,0.5
446148.0,306,0,,,,306d1,121425535444.48848,500000.0,0.0,488185754417.5915,500000.0,0.5
-307.0,307,0,,,,307a1,27340062619.45763,500000.0,0.0,488664685767.9138,500000.0,0.5
-307.0,307,0,,,,307b1,27340062619.45763,500000.0,0.0,488664685767.9138,500000.0,0.5
-307.0,307,0,,,,307c1,27340062619.45763,500000.0,0.0,488664685767.9138,500000.0,0.5
-307.0,307,0,,,,307d1,27340062619.45763,500000.0,0.0,488664685767.9138,500000.0,0.5
-137984.0,308,1,,,,308a1,106262500096.53578,500000.0,0.0,489142059615.1602,500000.0,0.5
-25029.0,309,1,,,,309a1,84204920129.2444,500000.0,0.0,489617886056.62177,500000.0,0.5
-1240000.0,310,0,,,,310a1,134633651746.61848,500000.0,0.0,490092175091.71606,500000.0,0.5
-3174400.0,310,1,,,,310b1,146779544717.87296,500000.0,0.0,490092175091.71606,500000.0,0.5
-8112.0,312,0,,,,312a1,69646878582.22807,500000.0,0.0,491036180458.64716,500000.0,0.5
1872.0,312,1,,,,312b1,50700244993.536934,500000.0,0.0,491036180458.64716,500000.0,0.5
16848.0,312,0,,,,312c1,79090722097.89828,500000.0,0.0,491036180458.64716,500000.0,0.5
1872.0,312,0,,,,312d1,50700244993.536934,500000.0,0.0,491036180458.64716,500000.0,0.5
2075690448.0,312,0,,,,312e1,230545897692.72598,500000.0,0.0,491036180458.64716,500000.0,0.5
-73008.0,312,1,,,,312f1,98037355686.58943,500000.0,0.0,491036180458.64716,500000.0,0.5
-160768.0,314,1,,,,314a1,108237156317.82513,500000.0,0.0,491974153801.2237,500000.0,0.5
-25515.0,315,0,,,,315a1,84453409767.55042,500000.0,0.0,492440902457.2919,500000.0,0.5
76545.0,315,1,,,,315b1,98648648319.73111,500000.0,0.0,492440902457.2919,500000.0,0.5
20224.0,316,0,,,,316a1,81450600003.57188,500000.0,0.0,492906171717.3575,500000.0,0.5
20224.0,316,1,,,,316b1,81450600003.57188,500000.0,0.0,492906171717.3575,500000.0,0.5
-25758.0,318,0,,,,318a1,84575885214.98322,500000.0,0.0,493832309355.1376,500000.0,0.5
-11448.0,318,0,,,,318b1,74097804833.85268,500000.0,0.0,493832309355.1376,500000.0,0.5
-77274.0,318,1,,,,318c1,98771123767.1639,500000.0,0.0,493832309355.1376,500000.0,0.5
-976896.0,318,1,,,,318d1,131552153174.59523,500000.0,0.0,493832309355.1376,500000.0,0.5
-187564032.0,318,0,,,,318e1,199484581896.46835,500000.0,0.0,493832309355.1376,500000.0,0.5
-9251.0,319,0,,,,319a1,71344540955.4427,500000.0,0.0,494293196165.95856,500000.0,0.5
5120.0,320,0,,,,320a1,63700734517.21517,500000.0,0.0,494752640449.1912,500000.0,0.5
5120.0,320,1,,,,320b1,63700734517.21517,500000.0,0.0,494752640449.1912,500000.0,0.5
5120.0,320,0,,,,320c1,63700734517.21517,500000.0,0.0,494752640449.1912,500000.0,0.5
-1600.0,320,0,,,,320d1,48671589669.97253,500000.0,0.0,494752640449.1912,500000.0,0.5
-1600.0,320,0,,,,320e1,48671589669.97253,500000.0,0.0,494752640449.1912,500000.0,0.5
5120.0,320,1,,,,320f1,63700734517.21517,500000.0,0.0,494752640449.1912,500000.0,0.5
