delta,conductor,rank,regulator,real_period,torsion_order,label
3321188.0,442,0,,,,442a1
212556032.0,442,1,,,,442b1
735488.0,442,0,,,,442c1
11492.0,442,0,,,,442d1
1.700896630196142e+17,442,0,,,,442e1
-443.0,443,1,,,,443a1
443.0,443,1,,,,443b1
443.0,443,0,,,,443c1
5328.0,444,0,,,,444a1
47952.0,444,1,,,,444b1
14272.0,446,1,,,,446a1
3653632.0,446,1,,,,446b1
-14272.0,446,0,,,,446c1
892.0,446,2,,,,446d1
-114688.0,448,1,,,,448a1
-114688.0,448,1,,,,448b1
-7340032.0,448,0,,,,448c1
-28672.0,448,0,,,,448d1
-458752.0,448,0,,,,448e1
-7340032.0,448,0,,,,448f1
-28672.0,448,1,,,,448g1
-458752.0,448,0,,,,448h1
-17085937500.0,450,0,,,,450a1
-911250.0,450,0,,,,450b1
-1093500.0,450,1,,,,450c1
-583200.0,450,0,,,,450d1
-210937500.0,450,0,,,,450e1
-135000000.0,450,1,,,,450f1
-24603750000.0,450,0,,,,450g1
-18491.0,451,1,,,,451a1
3901625.0,455,1,,,,455a1
3185.0,455,1,,,,455b1
58368.0,456,0,,,,456a1
131328.0,456,0,,,,456b1
-3545856.0,456,1,,,,456c1
-15803136.0,456,1,,,,456d1
3664.0,458,1,,,,458a1
234496.0,458,1,,,,458b1
-459.0,459,1,,,,459a1
-7803.0,459,1,,,,459b1
-459.0,459,0,,,,459c1
-334611.0,459,0,,,,459d1
-5688387.0,459,0,,,,459e1
-334611.0,459,0,,,,459f1
-459.0,459,0,,,,459g1
-334611.0,459,1,,,,459h1
-29440.0,460,0,,,,460a1
-2574537200.0,460,0,,,,460b1
-121670000.0,460,1,,,,460c1
-9200.0,460,1,,,,460d1
-274428.0,462,1,,,,462a1
15259926528.0,462,0,,,,462b1
-3696.0,462,1,,,,462c1
-1.1054534935707648e+16,462,0,,,,462d1
-6119866368.0,462,1,,,,462e1
-723148272.0,462,0,,,,462f1
-39517632.0,462,0,,,,462g1
-29696.0,464,1,,,,464a1
-29696.0,464,1,,,,464b1
-121634816.0,464,0,,,,464c1
-7424.0,464,0,,,,464d1
-215296.0,464,0,,,,464e1
-7424.0,464,0,,,,464f1
-475136.0,464,0,,,,464g1
-129735.0,465,1,,,,465a1
465.0,465,1,,,,465b1
932.0,466,0,,,,466a1
-14912.0,466,0,,,,466b1
-467.0,467,1,,,,467a1
-12338352.0,468,0,,,,468a1
-8994658608.0,468,0,,,,468b1
151632.0,468,1,,,,468c1
110539728.0,468,0,,,,468d1
1364688.0,468,0,,,,468e1
1126069.0,469,1,,,,469a1
469.0,469,1,,,,469b1
60160.0,470,1,,,,470a1
1504000.0,470,0,,,,470b1
14687500.0,470,1,,,,470c1
15040.0,470,0,,,,470d1
3760.0,470,1,,,,470e1
96256000.0,470,1,,,,470f1
-1413.0,471,1,,,,471a1
-944.0,472,1,,,,472a1
-15104.0,472,0,,,,472b1
-120832.0,472,0,,,,472c1
-60416.0,472,0,,,,472d1
-15104.0,472,1,,,,472e1
-2461019.0,473,1,,,,473a1
-34947072.0,474,1,,,,474a1
-76788.0,474,1,,,,474b1
-296875.0,475,0,,,,475a1
-37109375.0,475,1,,,,475b1
-2375.0,475,1,,,,475c1
-38637.0,477,1,,,,477a1
14400.0,480,1,,,,480a1
14400.0,480,0,,,,480b1
14400.0,480,0,,,,480c1
29160000.0,480,0,,,,480d1
29160000.0,480,0,,,,480e1
129600.0,480,1,,,,480f1
14400.0,480,0,,,,480g1
129600.0,480,0,,,,480h1
81289.0,481,1,,,,481a1
-3948544.0,482,1,,,,482a1
-20696067.0,483,0,,,,483a1
-483.0,483,0,,,,483b1
-4988715776.0,484,1,,,,484a1
114084125.0,485,0,,,,485a1
485.0,485,1,,,,485b1
-15552.0,486,1,,,,486a1
1944.0,486,1,,,,486b1
17496.0,486,0,,,,486c1
-972.0,486,0,,,,486d1
486.0,486,0,,,,486e1
1119744.0,486,1,,,,486f1
-115296020.0,490,1,,,,490a1
-784000.0,490,0,,,,490b1
-92236816000.0,490,0,,,,490c1
-980.0,490,1,,,,490d1
-96040.0,490,0,,,,490e1
-115296020.0,490,0,,,,490f1
-8780800.0,490,1,,,,490g1
-329417200.0,490,0,,,,490h1
-11299009960.0,490,0,,,,490i1
-1033052339200.0,490,0,,,,490j1
-980.0,490,0,,,,490k1
-31488.0,492,1,,,,492a1
-206592768.0,492,1,,,,492b1
-246621481589773.0,493,0,,,,493a1
-7048421.0,493,1,,,,493b1
-150176.0,494,1,,,,494a1
-3952.0,494,0,,,,494b1
-9386.0,494,0,,,,494c1
-6497214464.0,494,1,,,,494d1
-40095.0,495,1,,,,495a1
-496.0,496,1,,,,496a1
-496.0,496,0,,,,496b1
-31744.0,496,0,,,,496c1
-496.0,496,0,,,,496d1
-496.0,496,1,,,,496e1
-2031616.0,496,1,,,,496f1
-1193297.0,497,1,,,,497a1
996.0,498,0,,,,498a1
-322704.0,498,1,,,,498b1
-1503.0,501,0,,,,501a1
-503.0,503,1,,,,503a1
-503.0,503,0,,,,503b1
-503.0,503,0,,,,503c1
-21168.0,504,1,,,,504a1
2204496.0,504,0,,,,504b1
-1306368.0,504,0,,,,504c1
-15431472.0,504,0,,,,504d1
3024.0,504,1,,,,504e1
244944.0,504,1,,,,504f1
-756142128.0,504,0,,,,504g1
-5225472.0,504,0,,,,504h1
505.0,505,1,,,,505a1
32384.0,506,1,,,,506a1
3585639464.0,506,0,,,,506b1
61226.0,506,0,,,,506c1
118533536.0,506,1,,,,506d1
2024.0,506,1,,,,506e1
2072576.0,506,1,,,,506f1
-7341576489.0,507,1,,,,507a1
-1521.0,507,1,,,,507b1
-188245551.0,507,1,,,,507c1
-828431400960.0,510,0,,,,510a1
-639221760.0,510,0,,,,510b1
-1404540.0,510,0,,,,510c1
15667200.0,510,1,,,,510d1
-16711680.0,510,0,,,,510e1
-4080.0,510,0,,,,510f1
-62424000.0,510,0,,,,510g1
-3365793.0,513,1,,,,513a1
-4617.0,513,1,,,,513b1
16842752.0,514,1,,,,514a1
4112.0,514,1,,,,514b1
-33024.0,516,0,,,,516a1
-891648.0,516,1,,,,516b1
-88752.0,516,0,,,,516c1
-216670464.0,516,0,,,,516d1
-2940179.0,517,0,,,,517a1
-24299.0,517,0,,,,517b1
-6494855411.0,517,1,,,,517c1
16640.0,520,1,,,,520a1
16640.0,520,0,,,,520b1
-18265824.0,522,1,,,,522a1
-3284140032.0,522,0,,,,522b1
-1317006.0,522,0,,,,522c1
-5918126976.0,522,0,,,,522d1
-1141614.0,522,1,,,,522e1
-21648384.0,522,1,,,,522f1
-2394138083328.0,522,0,,,,522g1
-6264.0,522,0,,,,522h1
-25056.0,522,1,,,,522i1
-519561216.0,522,1,,,,522j1
-1014768.0,522,0,,,,522k1
-84564.0,522,0,,,,522l1
-4.528994858283479e+17,522,0,,,,522m1
-33536.0,524,1,,,,524a1
1640625.0,525,1,,,,525a1
-984375.0,525,0,,,,525b1
369140625.0,525,1,,,,525c1
23625.0,525,1,,,,525d1
33792.0,528,1,,,,528a1
-14256.0,528,0,,,,528b1
24634368.0,528,0,,,,528c1
8448.0,528,0,,,,528d1
-1584.0,528,0,,,,528e1
11211374592.0,528,0,,,,528f1
4866048.0,528,1,,,,528g1
1216512.0,528,1,,,,528h1
-10392624.0,528,0,,,,528i1
2162688.0,528,0,,,,528j1
-14887700.0,530,0,,,,530a1
4240.0,530,1,,,,530b1
-530000000000.0,530,1,,,,530c1
-84800.0,530,1,,,,530d1
-14896.0,532,0,,,,532a1
51264.0,534,1,,,,534a1
-285383817.0,537,0,,,,537a1
-1611.0,537,0,,,,537b1
-130491.0,537,0,,,,537c1
-537.0,537,0,,,,537d1
-10569771.0,537,0,,,,537e1
-63412811.0,539,0,,,,539a1
-63412811.0,539,0,,,,539b1
-4882786447.0,539,1,,,,539c1
-1294139.0,539,1,,,,539d1
-2160.0,540,0,,,,540a1
-2160.0,540,1,,,,540b1
-125971200.0,540,1,,,,540c1
-1574640.0,540,1,,,,540d1
-172800.0,540,0,,,,540e1
-54000.0,540,0,,,,540f1
-4440064.0,542,0,,,,542a1
-34688.0,542,1,,,,542b1
1088.0,544,1,,,,544a1
1088.0,544,0,,,,544b1
1088.0,544,0,,,,544c1
1088.0,544,0,,,,544d1
1088.0,544,0,,,,544e1
1088.0,544,0,,,,544f1
13625.0,545,1,,,,545a1
-2167074.0,546,0,,,,546a1
-8736.0,546,0,,,,546b1
628992.0,546,1,,,,546c1
-14329224.0,546,0,,,,546d1
-745029571313664.0,546,0,,,,546e1
-2997011332224.0,546,0,,,,546f1
4368.0,546,0,,,,546g1
-1647.0,549,1,,,,549a1
-1200663.0,549,1,,,,549b1
-44469.0,549,0,,,,549c1
-6875000.0,550,1,,,,550a1
-17187500000.0,550,0,,,,550b1
-563200.0,550,0,,,,550c1
-8593750.0,550,0,,,,550d1
-44000000000.0,550,0,,,,550e1
-42968750.0,550,1,,,,550f1
-22000.0,550,1,,,,550g1
-550.0,550,0,,,,550h1
-13310000000.0,550,1,,,,550i1
-2816000.0,550,1,,,,550j1
-2750.0,550,0,,,,550k1
-343750000.0,550,0,,,,550l1
-8800000000.0,550,0,,,,550m1
-10469.0,551,1,,,,551a1
-10469.0,551,1,,,,551b1
-751746132499.0,551,1,,,,551c1
-15979.0,551,1,,,,551d1
-17169408.0,552,1,,,,552a1
-28162121472.0,552,0,,,,552b1
-52992.0,552,0,,,,552c1
9936.0,552,1,,,,552d1
-476928.0,552,1,,,,552e1
-346875.0,555,0,,,,555a1
-66363694875.0,555,0,,,,555b1
-2224.0,556,1,,,,556a1
-557.0,557,1,,,,557a1
557.0,557,0,,,,557b1
-1674.0,558,1,,,,558a1
-25739424.0,558,0,,,,558b1
-361584.0,558,0,,,,558c1
-175729824.0,558,1,,,,558d1
-1220346.0,558,0,,,,558e1
-27426816.0,558,1,,,,558f1
-8678016.0,558,1,,,,558g1
-8006690106.0,558,0,,,,558h1
-8960.0,560,0,,,,560a1
-274400000.0,560,0,,,,560b1
-143360.0,560,0,,,,560c1
-11468800.0,560,1,,,,560d1
-21512960.0,560,1,,,,560e1
-224000.0,560,1,,,,560f1
-11042163.0,561,0,,,,561a1
-24640803.0,561,1,,,,561b1
-15147.0,561,1,,,,561c1
561.0,561,0,,,,561d1
4496.0,562,0,,,,562a1
-563.0,563,2,,,,563a1
2923776.0,564,1,,,,564a1
324864.0,564,1,,,,564b1
-14125.0,565,0,,,,565a1
-4528.0,566,1,,,,566a1
-566.0,566,0,,,,566b1
-3969.0,567,1,,,,567a1
-2893401.0,567,1,,,,567b1
145408.0,568,0,,,,568a1
-12476160.0,570,1,,,,570a1
-350208000.0,570,0,,,,570b1
-2166000.0,570,1,,,,570c1
-117739817533440.0,570,0,,,,570d1
-218880.0,570,1,,,,570e1
-110808000.0,570,0,,,,570f1
22800.0,570,0,,,,570g1
-3420.0,570,0,,,,570h1
-40535043840.0,570,0,,,,570i1
-1817528220.0,570,0,,,,570j1
-20440940544000.0,570,0,,,,570k1
-287450726400000.0,570,0,,,,570l1
-123120.0,570,0,,,,570m1
-571.0,571,0,,,,571a1
-571.0,571,2,,,,571b1
-57584384.0,572,0,,,,572a1
-1719.0,573,0,,,,573a1
46413.0,573,0,,,,573b1
5157.0,573,1,,,,573c1
574.0,574,1,,,,574a1
100803584.0,574,1,,,,574b1
32915456.0,574,0,,,,574c1
-9905620513718272.0,574,0,,,,574d1
2296.0,574,0,,,,574e1
15438304.0,574,1,,,,574f1
587776.0,574,1,,,,574g1
-18368.0,574,1,,,,574h1
70810888830976.0,574,1,,,,574i1
22050784.0,574,0,,,,574j1
575.0,575,1,,,,575a1
-1123046875.0,575,1,,,,575b1
-44921875.0,575,0,,,,575c1
8984375.0,575,1,,,,575d1
-2875.0,575,1,,,,575e1
-27648.0,576,1,,,,576a1
139968.0,576,0,,,,576b1
139968.0,576,0,,,,576c1
-2239488.0,576,0,,,,576d1
-27648.0,576,0,,,,576e1
1728.0,576,0,,,,576f1
1259712.0,576,0,,,,576g1
-46656.0,576,1,,,,576h1
-2239488.0,576,1,,,,576i1
26261675072.0,578,0,,,,578a1
-46899.0,579,0,,,,579a1
1737.0,579,1,,,,579b1
11600.0,580,1,,,,580a1
1682000.0,580,1,,,,580b1
55872.0,582,1,,,,582a1
1900330979328.0,582,0,,,,582b1
893952.0,582,1,,,,582c1
125712.0,582,0,,,,582d1
-30899.0,583,0,,,,583a1
-2179708157.0,583,0,,,,583b1
-10502230211.0,583,0,,,,583c1
-159924375.0,585,1,,,,585a1
-296595.0,585,0,,,,585b1
-219375.0,585,0,,,,585c1
-43875.0,585,1,,,,585d1
-17513638155.0,585,0,,,,585e1
3838185.0,585,1,,,,585f1
-142155.0,585,1,,,,585g1
47385.0,585,1,,,,585h1
-19990546875.0,585,1,,,,585i1
-2344.0,586,0,,,,586a1
-76808192.0,586,1,,,,586b1
-4688.0,586,1,,,,586c1
-149361408.0,588,0,,,,588a1
-2490394032.0,588,1,,,,588b1
16464.0,588,1,,,,588c1
-17572220289792.0,588,0,,,,588d1
1936973136.0,588,0,,,,588e1
-276710448.0,588,0,,,,588f1
-256723750.0,590,0,,,,590a1
-75520.0,590,0,,,,590b1
-11800.0,590,1,,,,590c1
-18880000.0,590,1,,,,590d1
1773.0,591,1,,,,591a1
9472.0,592,1,,,,592a1
9472.0,592,0,,,,592b1
151552.0,592,0,,,,592c1
9472.0,592,1,,,,592d1
151552.0,592,1,,,,592e1
-593.0,593,1,,,,593a1
-351649.0,593,0,,,,593b1
-42768.0,594,1,,,,594a1
-5346.0,594,0,,,,594b1
-6928416.0,594,0,,,,594c1
-10018660608.0,594,1,,,,594d1
-7303603583232.0,594,0,,,,594e1
-3897234.0,594,0,,,,594f1
-31177872.0,594,0,,,,594g1
-9504.0,594,0,,,,594h1
-284716796875.0,595,0,,,,595a1
-43750721875.0,595,0,,,,595b1
-595.0,595,0,,,,595c1
-2627612.0,598,1,,,,598a1
-116413856.0,598,1,,,,598b1
-13754.0,598,0,,,,598c1
-901382144.0,598,1,,,,598d1
11250000.0,600,1,,,,600a1
-19200.0,600,1,,,,600b1
-3456000.0,600,0,,,,600c1
-750000.0,600,0,,,,600d1
-349920000.0,600,1,,,,600e1
-60000000.0,600,0,,,,600f1
-5467500000000.0,600,0,,,,600g1
-54000000000.0,600,0,,,,600h1
-300000000.0,600,0,,,,600i1
-7955492608.0,602,0,,,,602a1
-94725865472.0,602,0,,,,602b1
-602.0,602,0,,,,602c1
1809.0,603,0,,,,603a1
1318761.0,603,0,,,,603b1
-11868849.0,603,0,,,,603c1
-439587.0,603,0,,,,603d1
-1318761.0,603,1,,,,603e1
-48843.0,603,1,,,,603f1
-669871503125.0,605,1,,,,605a1
-97435855.0,605,1,,,,605b1
-378125.0,605,1,,,,605c1
-11169792.0,606,0,,,,606a1
-7272.0,606,1,,,,606b1
-1818.0,606,0,,,,606c1
-1669524027264.0,606,0,,,,606d1
-37698048.0,606,1,,,,606e1
-785376.0,606,0,,,,606f1
-77824.0,608,1,,,,608a1
-10142101504.0,608,0,,,,608b1
-9728.0,608,0,,,,608c1
-77824.0,608,1,,,,608d1
-10142101504.0,608,1,,,,608e1
-9728.0,608,1,,,,608f1
-4263.0,609,1,,,,609a1
-4513839183.0,609,1,,,,609b1
-244000.0,610,0,,,,610a1
1952000.0,610,1,,,,610b1
4880.0,610,0,,,,610c1
-611.0,611,0,,,,611a1
-117504.0,612,0,,,,612a1
-33958656.0,612,1,,,,612b1
-9517824.0,612,1,,,,612c1
-562017989376.0,612,0,,,,612d1
-19648.0,614,1,,,,614a1
-1257472.0,614,1,,,,614b1
9225.0,615,1,,,,615a1
-56041875.0,615,1,,,,615b1
-42499072.0,616,1,,,,616a1
-7622304186112.0,616,0,,,,616b1
-216832.0,616,0,,,,616c1
-16696064.0,616,1,,,,616d1
1232.0,616,1,,,,616e1
-4944.0,618,1,,,,618a1
-162004992.0,618,1,,,,618b1
-5562.0,618,1,,,,618c1
-23646998736.0,618,1,,,,618d1
-9888.0,618,1,,,,618e1
-461334528.0,618,1,,,,618f1
-79104.0,618,0,,,,618g1
-39680.0,620,1,,,,620a1
48050000.0,620,1,,,,620b1
-39680.0,620,1,,,,620c1
4074381.0,621,0,,,,621a1
5589.0,621,1,,,,621b1
-39808.0,622,1,,,,622a1
-10470761.0,623,1,,,,623a1
-8112.0,624,1,,,,624a1
-73008.0,624,1,,,,624b1
16848.0,624,0,,,,624c1
1872.0,624,0,,,,624d1
2075690448.0,624,0,,,,624e1
1872.0,624,1,,,,624f1
151632.0,624,1,,,,624g1
-159744.0,624,0,,,,624h1
-847987605504.0,624,0,,,,624i1
1872.0,624,0,,,,624j1
1252.0,626,1,,,,626a1
-164102144.0,626,0,,,,626b1
-627.0,627,0,,,,627a1
-497763387.0,627,0,,,,627b1
-40192.0,628,0,,,,628a1
-181781.0,629,1,,,,629a1
14638717.0,629,0,,,,629b1
3090277.0,629,1,,,,629c1
-1178847269.0,629,1,,,,629d1
185220.0,630,0,,,,630a1
37174394880.0,630,0,,,,630b1
-677221171200.0,630,0,,,,630c1
-137168640.0,630,1,,,,630d1
-2041200.0,630,1,,,,630e1
2821754880.0,630,0,,,,630f1
27100133867520.0,630,0,,,,630g1
1512000.0,630,0,,,,630h1
4408992000.0,630,0,,,,630i1
1224720.0,630,0,,,,630j1
80896.0,632,1,,,,632a1
-1384371.0,633,1,,,,633a1
-15875.0,635,1,,,,635a1
-635.0,635,1,,,,635b1
-31213.0,637,1,,,,637a1
-10706059.0,637,0,,,,637b1
-3672178237.0,637,1,,,,637c1
-10706059.0,637,1,,,,637d1
-465831.0,639,1,,,,639a1
640.0,640,1,,,,640a1
640.0,640,1,,,,640b1
-6400.0,640,0,,,,640c1
-160000.0,640,0,,,,640d1
3200.0,640,0,,,,640e1
3200.0,640,0,,,,640f1
-6400.0,640,1,,,,640g1
-160000.0,640,1,,,,640h1
2958336.0,642,0,,,,642a1
-454913496.0,642,0,,,,642b1
-71000064.0,642,1,,,,642c1
-643.0,643,2,,,,643a1
-883568.0,644,1,,,,644a1
-18032.0,644,1,,,,644b1
-17415.0,645,0,,,,645a1
29025.0,645,0,,,,645b1
-9506987907075.0,645,0,,,,645c1
-783675.0,645,0,,,,645d1
-8926548046875.0,645,1,,,,645e1
-783675.0,645,1,,,,645f1
392768.0,646,0,,,,646a1
28377488.0,646,0,,,,646b1
8861828.0,646,0,,,,646c1
25137152.0,646,1,,,,646d1
113509952.0,646,0,,,,646e1
-82944.0,648,1,,,,648a1
1296.0,648,1,,,,648b1
-60466176.0,648,0,,,,648c1
944784.0,648,1,,,,648d1
-7139.0,649,1,,,,649a1
260000000.0,650,1,,,,650a1
-85196800.0,650,1,,,,650b1
-8450.0,650,1,,,,650c1
-211250000000.0,650,0,,,,650d1
162500000000.0,650,0,,,,650e1
-26000000.0,650,0,,,,650f1
-32500.0,650,1,,,,650g1
-406250.0,650,0,,,,650h1
-507812500.0,650,0,,,,650i1
406250000.0,650,0,,,,650j1
-13520000.0,650,1,,,,650k1
-1331200000000.0,650,0,,,,650l1
-132031250.0,650,0,,,,650m1
-78810594471.0,651,0,,,,651a1
1953.0,651,0,,,,651b1
-13671.0,651,1,,,,651c1
-6028911.0,651,1,,,,651d1
-4271211.0,651,0,,,,651e1
-11442384.0,654,1,,,,654a1
-578617344.0,654,1,,,,654b1
-3275.0,655,2,,,,655a1
41984.0,656,1,,,,656a1
10496.0,656,0,,,,656b1
671744.0,656,0,,,,656c1
3142410633.0,657,0,,,,657a1
-159651.0,657,0,,,,657b1
-1436859.0,657,1,,,,657c1
53217.0,657,1,,,,657d1
-4.15608104592343e+16,658,0,,,,658a1
21056.0,658,0,,,,658b1
-64484.0,658,0,,,,658c1
-1347584.0,658,1,,,,658d1
-473314623488.0,658,1,,,,658e1
-5264.0,658,1,,,,658f1
659.0,659,1,,,,659a1
-659.0,659,0,,,,659b1
-990000.0,660,0,,,,660a1
-39600.0,660,1,,,,660b1
-3207600.0,660,1,,,,660c1
-9702990000.0,660,0,,,,660d1
-21692416.0,662,1,,,,662a1
2094417.0,663,0,,,,663a1
25857.0,663,1,,,,663b1
232713.0,663,1,,,,663c1
-21248.0,664,2,,,,664a1
-1328.0,664,1,,,,664b1
-1328.0,664,1,,,,664c1
-39916625.0,665,1,,,,665a1
665.0,665,1,,,,665b1
-665.0,665,1,,,,665c1
-18960396875.0,665,1,,,,665d1
-12635.0,665,0,,,,665e1
-23304672.0,666,0,,,,666a1
-9556372062.0,666,0,,,,666b1
-5826168.0,666,1,,,,666c1
-31968.0,666,1,,,,666d1
-662888448.0,666,1,,,,666e1
-186437376.0,666,0,,,,666f1
-4453592173903872.0,666,0,,,,666g1
-669.0,669,1,,,,669a1
-26171875000.0,670,1,,,,670a1
-16750.0,670,1,,,,670b1
-10720.0,670,1,,,,670c1
-175636480.0,670,1,,,,670d1
-9408.0,672,1,,,,672a1
-1829677248.0,672,1,,,,672b1
254016.0,672,0,,,,672c1
-1829677248.0,672,0,,,,672d1
28224.0,672,1,,,,672e1
28224.0,672,1,,,,672f1
-9408.0,672,0,,,,672g1
254016.0,672,0,,,,672h1
-2696.0,674,1,,,,674a1
5392.0,674,1,,,,674b1
-723701989376.0,674,1,,,,674c1
-421875.0,675,1,,,,675a1
6075.0,675,1,,,,675b1
-16875.0,675,0,,,,675c1
69198046875.0,675,0,,,,675d1
-263671875.0,675,0,,,,675e1
4428675.0,675,0,,,,675f1
-94921875.0,675,0,,,,675g1
-69198046875.0,675,0,,,,675h1
94921875.0,675,1,,,,675i1
1003976272.0,676,0,,,,676a1
-43264.0,676,0,,,,676b1
-208827064576.0,676,0,,,,676c1
456976.0,676,0,,,,676d1
2205735869584.0,676,0,,,,676e1
-677.0,677,1,,,,677a1
-1356.0,678,1,,,,678a1
-195264.0,678,1,,,,678b1
149962752.0,678,1,,,,678c1
-4048994304.0,678,0,,,,678d1
146448.0,678,0,,,,678e1
36612.0,678,0,,,,678f1
108800.0,680,1,,,,680a1
-174080.0,680,0,,,,680b1
2720000.0,680,0,,,,680c1
-18387.0,681,1,,,,681a1
3042735921.0,681,0,,,,681b1
-2043.0,681,2,,,,681c1
-18387.0,681,0,,,,681d1
-13404123.0,681,1,,,,681e1
-174592.0,682,1,,,,682a1
-21632647168.0,682,1,,,,682b1
-3545856.0,684,1,,,,684a1
-113689008.0,684,1,,,,684b1
-31912704.0,684,0,,,,684c1
-685.0,685,1,,,,685a1
-11008.0,688,1,,,,688a1
-11008.0,688,0,,,,688b1
-176128.0,688,1,,,,688c1
689.0,689,1,,,,689a1
-2119680000.0,690,1,,,,690a1
-370215360.0,690,0,,,,690b1
-3.5642684988e+18,690,0,,,,690c1
-285660.0,690,0,,,,690d1
114462720.0,690,1,,,,690e1
88320.0,690,0,,,,690f1
-12502381363200.0,690,0,,,,690g1
-331200.0,690,1,,,,690h1
-317400000.0,690,0,,,,690i1
-8125440.0,690,0,,,,690j1
-965779200.0,690,0,,,,690k1
-7661824.0,692,0,,,,692a1
-30255687.0,693,0,,,,693a1
-392931.0,693,1,,,,693b1
-392931.0,693,0,,,,693c1
1178793.0,693,0,,,,693d1
-12528.0,696,1,,,,696a1
-178176.0,696,0,,,,696b1
-112752.0,696,1,,,,696c1
-12137527296.0,696,0,,,,696d1
-1170672.0,696,0,,,,696e1
-853419888.0,696,1,,,,696f1
-12528.0,696,1,,,,696g1
-6291.0,699,0,,,,699a1
-3500000000.0,700,0,,,,700a1
-2800.0,700,0,,,,700b1
-2800.0,700,1,,,,700c1
-336140000000.0,700,1,,,,700d1
1531250000.0,700,1,,,,700e1
-43750000.0,700,1,,,,700f1
-224000.0,700,1,,,,700g1
98000.0,700,0,,,,700h1
-43750000.0,700,0,,,,700i1
-3500000000.0,700,0,,,,700j1
701.0,701,0,,,,701a1
-146016.0,702,1,,,,702a1
702.0,702,1,,,,702b1
-4605822.0,702,0,,,,702c1
294772608.0,702,0,,,,702d1
-66725807616.0,702,0,,,,702e1
-20531017728.0,702,0,,,,702f1
184025088.0,702,0,,,,702g1
702.0,702,1,,,,702h1
511758.0,702,0,,,,702i1
-14967111923712.0,702,0,,,,702j1
404352.0,702,1,,,,702k1
-106445664.0,702,1,,,,702l1
134154289152.0,702,1,,,,702m1
474552.0,702,0,,,,702n1
-6318.0,702,0,,,,702o1
-612435492864.0,702,0,,,,702p1
25033168477.0,703,0,,,,703a1
-26011.0,703,1,,,,703b1
-704.0,704,1,,,,704a1
-704.0,704,1,,,,704b1
-704.0,704,0,,,,704c1
-180224.0,704,0,,,,704d1
-180224.0,704,0,,,,704e1
-180224.0,704,0,,,,704f1
-704.0,704,0,,,,704g1
-85184.0,704,0,,,,704h1
-180224.0,704,0,,,,704i1
-704.0,704,1,,,,704j1
-704.0,704,1,,,,704k1
-85184.0,704,1,,,,704l1
-702498571875.0,705,1,,,,705a1
-774039398625.0,705,1,,,,705b1
-171315.0,705,0,,,,705c1
-17625.0,705,1,,,,705d1
-57105.0,705,1,,,,705e1
17625.0,705,0,,,,705f1
-706.0,706,1,,,,706a1
-2961178624.0,706,1,,,,706b1
1412.0,706,1,,,,706c1
361472.0,706,1,,,,706d1
4949.0,707,2,,,,707a1
-688176.0,708,0,,,,708a1
709.0,709,2,,,,709a1
355000.0,710,1,,,,710a1
232652800.0,710,1,,,,710b1
227200.0,710,1,,,,710c1
22187500000.0,710,0,,,,710d1
-2133.0,711,1,,,,711a1
-1554957.0,711,1,,,,711b1
57591.0,711,0,,,,711c1
91136.0,712,0,,,,712a1
-713.0,713,1,,,,713a1
-626805817344.0,714,1,,,,714a1
-231336.0,714,0,,,,714b1
-1011143540736.0,714,0,,,,714c1
-616896.0,714,1,,,,714d1
-34349180544.0,714,0,,,,714e1
-4386816.0,714,1,,,,714f1
55468445663232.0,714,0,,,,714g1
-714.0,714,0,,,,714h1
-58763045376.0,714,0,,,,714i1
-17875.0,715,1,,,,715a1
-1888046875.0,715,1,,,,715b1
-11763712.0,718,0,,,,718a1
5744.0,718,2,,,,718b1
1470464.0,718,1,,,,718c1
-138240.0,720,1,,,,720a1
-100776960.0,720,0,,,,720b1
524880.0,720,0,,,,720c1
58320.0,720,0,,,,720d1
-2799360.0,720,1,,,,720e1
-35389440.0,720,0,,,,720f1
-55296000.0,720,1,,,,720g1
-44789760.0,720,1,,,,720h1
58320.0,720,0,,,,720i1
-6449725440.0,720,0,,,,720j1
-135868504328.0,722,1,,,,722a1
-54872.0,722,1,,,,722b1
-28603895648.0,722,0,,,,722c1
-2581501582232.0,722,0,,,,722d1
-7150973912.0,722,1,,,,722e1
-2888.0,722,1,,,,722f1
2169.0,723,1,,,,723a1
-723.0,723,1,,,,723b1
2265625.0,725,1,,,,725a1
2299968.0,726,1,,,,726a1
-2151353746105344.0,726,0,,,,726b1
935384208.0,726,0,,,,726c1
-39204.0,726,1,,,,726d1
4849031734272.0,726,1,,,,726e1
4074533610048.0,726,0,,,,726f1
-1214383104.0,726,1,,,,726g1
2104614468.0,726,0,,,,726h1
-69452277444.0,726,0,,,,726i1
-186368.0,728,0,,,,728a1
-112445342464.0,728,0,,,,728b1
-3937024.0,728,1,,,,728c1
-1141504.0,728,1,,,,728d1
2990080000.0,730,0,,,,730a1
-248970880.0,730,0,,,,730b1
11406250.0,730,0,,,,730c1
48989470720.0,730,0,,,,730d1
-2920.0,730,0,,,,730e1
730000.0,730,1,,,,730f1
730.0,730,1,,,,730g1
-456250.0,730,0,,,,730h1
46720.0,730,1,,,,730i1
2920000000.0,730,1,,,,730j1
73000.0,730,0,,,,730k1
-211259.0,731,1,,,,731a1
79056.0,732,0,,,,732a1
-1264896.0,732,1,,,,732b1
711504.0,732,1,,,,732c1
733.0,733,0,,,,733a1
